chapter,rank_in_chapter,hts8,api_hts_number,country_code,entry_date,example_payload
50,13,50079060,5007.90.60,CA,2026-01-15,"{""htsNumber"":""5007.90.60"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
50,13,50079060,5007.90.60,EU,2026-01-15,"{""htsNumber"":""5007.90.60"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
50,13,50079060,5007.90.60,JP,2026-01-15,"{""htsNumber"":""5007.90.60"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
50,13,50079060,5007.90.60,RU,2026-01-15,"{""htsNumber"":""5007.90.60"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,1,51011110,5101.11.10,CN,2026-01-15,"{""htsNumber"":""5101.11.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,1,51011110,5101.11.10,CA,2026-01-15,"{""htsNumber"":""5101.11.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,1,51011110,5101.11.10,EU,2026-01-15,"{""htsNumber"":""5101.11.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,1,51011110,5101.11.10,JP,2026-01-15,"{""htsNumber"":""5101.11.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,1,51011110,5101.11.10,RU,2026-01-15,"{""htsNumber"":""5101.11.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,2,51011120,5101.11.20,CN,2026-01-15,"{""htsNumber"":""5101.11.20"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,2,51011120,5101.11.20,CA,2026-01-15,"{""htsNumber"":""5101.11.20"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,2,51011120,5101.11.20,EU,2026-01-15,"{""htsNumber"":""5101.11.20"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,2,51011120,5101.11.20,JP,2026-01-15,"{""htsNumber"":""5101.11.20"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,2,51011120,5101.11.20,RU,2026-01-15,"{""htsNumber"":""5101.11.20"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,3,51011140,5101.11.40,CN,2026-01-15,"{""htsNumber"":""5101.11.40"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,3,51011140,5101.11.40,CA,2026-01-15,"{""htsNumber"":""5101.11.40"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,3,51011140,5101.11.40,EU,2026-01-15,"{""htsNumber"":""5101.11.40"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,3,51011140,5101.11.40,JP,2026-01-15,"{""htsNumber"":""5101.11.40"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,3,51011140,5101.11.40,RU,2026-01-15,"{""htsNumber"":""5101.11.40"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,4,51011150,5101.11.50,CN,2026-01-15,"{""htsNumber"":""5101.11.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,4,51011150,5101.11.50,CA,2026-01-15,"{""htsNumber"":""5101.11.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,4,51011150,5101.11.50,EU,2026-01-15,"{""htsNumber"":""5101.11.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,4,51011150,5101.11.50,JP,2026-01-15,"{""htsNumber"":""5101.11.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,4,51011150,5101.11.50,RU,2026-01-15,"{""htsNumber"":""5101.11.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,5,51011160,5101.11.60,CN,2026-01-15,"{""htsNumber"":""5101.11.60"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,5,51011160,5101.11.60,CA,2026-01-15,"{""htsNumber"":""5101.11.60"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,5,51011160,5101.11.60,EU,2026-01-15,"{""htsNumber"":""5101.11.60"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,5,51011160,5101.11.60,JP,2026-01-15,"{""htsNumber"":""5101.11.60"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,5,51011160,5101.11.60,RU,2026-01-15,"{""htsNumber"":""5101.11.60"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,6,51011910,5101.19.10,CN,2026-01-15,"{""htsNumber"":""5101.19.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,6,51011910,5101.19.10,CA,2026-01-15,"{""htsNumber"":""5101.19.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,6,51011910,5101.19.10,EU,2026-01-15,"{""htsNumber"":""5101.19.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,6,51011910,5101.19.10,JP,2026-01-15,"{""htsNumber"":""5101.19.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,6,51011910,5101.19.10,RU,2026-01-15,"{""htsNumber"":""5101.19.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,7,51011920,5101.19.20,CN,2026-01-15,"{""htsNumber"":""5101.19.20"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,7,51011920,5101.19.20,CA,2026-01-15,"{""htsNumber"":""5101.19.20"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,7,51011920,5101.19.20,EU,2026-01-15,"{""htsNumber"":""5101.19.20"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,7,51011920,5101.19.20,JP,2026-01-15,"{""htsNumber"":""5101.19.20"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,7,51011920,5101.19.20,RU,2026-01-15,"{""htsNumber"":""5101.19.20"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,8,51011940,5101.19.40,CN,2026-01-15,"{""htsNumber"":""5101.19.40"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,8,51011940,5101.19.40,CA,2026-01-15,"{""htsNumber"":""5101.19.40"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,8,51011940,5101.19.40,EU,2026-01-15,"{""htsNumber"":""5101.19.40"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,8,51011940,5101.19.40,JP,2026-01-15,"{""htsNumber"":""5101.19.40"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,8,51011940,5101.19.40,RU,2026-01-15,"{""htsNumber"":""5101.19.40"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,9,51011950,5101.19.50,CN,2026-01-15,"{""htsNumber"":""5101.19.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,9,51011950,5101.19.50,CA,2026-01-15,"{""htsNumber"":""5101.19.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,9,51011950,5101.19.50,EU,2026-01-15,"{""htsNumber"":""5101.19.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,9,51011950,5101.19.50,JP,2026-01-15,"{""htsNumber"":""5101.19.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,9,51011950,5101.19.50,RU,2026-01-15,"{""htsNumber"":""5101.19.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,10,51011960,5101.19.60,CN,2026-01-15,"{""htsNumber"":""5101.19.60"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,10,51011960,5101.19.60,CA,2026-01-15,"{""htsNumber"":""5101.19.60"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,10,51011960,5101.19.60,EU,2026-01-15,"{""htsNumber"":""5101.19.60"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,10,51011960,5101.19.60,JP,2026-01-15,"{""htsNumber"":""5101.19.60"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,10,51011960,5101.19.60,RU,2026-01-15,"{""htsNumber"":""5101.19.60"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,11,51012110,5101.21.10,CN,2026-01-15,"{""htsNumber"":""5101.21.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,11,51012110,5101.21.10,CA,2026-01-15,"{""htsNumber"":""5101.21.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,11,51012110,5101.21.10,EU,2026-01-15,"{""htsNumber"":""5101.21.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,11,51012110,5101.21.10,JP,2026-01-15,"{""htsNumber"":""5101.21.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,11,51012110,5101.21.10,RU,2026-01-15,"{""htsNumber"":""5101.21.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,12,51012115,5101.21.15,CN,2026-01-15,"{""htsNumber"":""5101.21.15"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,12,51012115,5101.21.15,CA,2026-01-15,"{""htsNumber"":""5101.21.15"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,12,51012115,5101.21.15,EU,2026-01-15,"{""htsNumber"":""5101.21.15"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,12,51012115,5101.21.15,JP,2026-01-15,"{""htsNumber"":""5101.21.15"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,12,51012115,5101.21.15,RU,2026-01-15,"{""htsNumber"":""5101.21.15"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,13,51012130,5101.21.30,CN,2026-01-15,"{""htsNumber"":""5101.21.30"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,13,51012130,5101.21.30,CA,2026-01-15,"{""htsNumber"":""5101.21.30"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,13,51012130,5101.21.30,EU,2026-01-15,"{""htsNumber"":""5101.21.30"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,13,51012130,5101.21.30,JP,2026-01-15,"{""htsNumber"":""5101.21.30"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,13,51012130,5101.21.30,RU,2026-01-15,"{""htsNumber"":""5101.21.30"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,14,51012135,5101.21.35,CN,2026-01-15,"{""htsNumber"":""5101.21.35"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,14,51012135,5101.21.35,CA,2026-01-15,"{""htsNumber"":""5101.21.35"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,14,51012135,5101.21.35,EU,2026-01-15,"{""htsNumber"":""5101.21.35"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,14,51012135,5101.21.35,JP,2026-01-15,"{""htsNumber"":""5101.21.35"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,14,51012135,5101.21.35,RU,2026-01-15,"{""htsNumber"":""5101.21.35"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,15,51012140,5101.21.40,CN,2026-01-15,"{""htsNumber"":""5101.21.40"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,15,51012140,5101.21.40,CA,2026-01-15,"{""htsNumber"":""5101.21.40"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,15,51012140,5101.21.40,EU,2026-01-15,"{""htsNumber"":""5101.21.40"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,15,51012140,5101.21.40,JP,2026-01-15,"{""htsNumber"":""5101.21.40"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,15,51012140,5101.21.40,RU,2026-01-15,"{""htsNumber"":""5101.21.40"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,16,51012165,5101.21.65,CN,2026-01-15,"{""htsNumber"":""5101.21.65"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,16,51012165,5101.21.65,CA,2026-01-15,"{""htsNumber"":""5101.21.65"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,16,51012165,5101.21.65,EU,2026-01-15,"{""htsNumber"":""5101.21.65"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,16,51012165,5101.21.65,JP,2026-01-15,"{""htsNumber"":""5101.21.65"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,16,51012165,5101.21.65,RU,2026-01-15,"{""htsNumber"":""5101.21.65"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,17,51012170,5101.21.70,CN,2026-01-15,"{""htsNumber"":""5101.21.70"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,17,51012170,5101.21.70,CA,2026-01-15,"{""htsNumber"":""5101.21.70"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,17,51012170,5101.21.70,EU,2026-01-15,"{""htsNumber"":""5101.21.70"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,17,51012170,5101.21.70,JP,2026-01-15,"{""htsNumber"":""5101.21.70"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,17,51012170,5101.21.70,RU,2026-01-15,"{""htsNumber"":""5101.21.70"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,18,51012910,5101.29.10,CN,2026-01-15,"{""htsNumber"":""5101.29.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,18,51012910,5101.29.10,CA,2026-01-15,"{""htsNumber"":""5101.29.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,18,51012910,5101.29.10,EU,2026-01-15,"{""htsNumber"":""5101.29.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,18,51012910,5101.29.10,JP,2026-01-15,"{""htsNumber"":""5101.29.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,18,51012910,5101.29.10,RU,2026-01-15,"{""htsNumber"":""5101.29.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,19,51012915,5101.29.15,CN,2026-01-15,"{""htsNumber"":""5101.29.15"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,19,51012915,5101.29.15,CA,2026-01-15,"{""htsNumber"":""5101.29.15"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,19,51012915,5101.29.15,EU,2026-01-15,"{""htsNumber"":""5101.29.15"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,19,51012915,5101.29.15,JP,2026-01-15,"{""htsNumber"":""5101.29.15"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,19,51012915,5101.29.15,RU,2026-01-15,"{""htsNumber"":""5101.29.15"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,20,51012930,5101.29.30,CN,2026-01-15,"{""htsNumber"":""5101.29.30"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,20,51012930,5101.29.30,CA,2026-01-15,"{""htsNumber"":""5101.29.30"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,20,51012930,5101.29.30,EU,2026-01-15,"{""htsNumber"":""5101.29.30"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,20,51012930,5101.29.30,JP,2026-01-15,"{""htsNumber"":""5101.29.30"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
51,20,51012930,5101.29.30,RU,2026-01-15,"{""htsNumber"":""5101.29.30"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,1,52010005,5201.00.05,CN,2026-01-15,"{""htsNumber"":""5201.00.05"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,1,52010005,5201.00.05,CA,2026-01-15,"{""htsNumber"":""5201.00.05"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,1,52010005,5201.00.05,EU,2026-01-15,"{""htsNumber"":""5201.00.05"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,1,52010005,5201.00.05,JP,2026-01-15,"{""htsNumber"":""5201.00.05"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,1,52010005,5201.00.05,RU,2026-01-15,"{""htsNumber"":""5201.00.05"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,2,52010012,5201.00.12,CN,2026-01-15,"{""htsNumber"":""5201.00.12"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,2,52010012,5201.00.12,CA,2026-01-15,"{""htsNumber"":""5201.00.12"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,2,52010012,5201.00.12,EU,2026-01-15,"{""htsNumber"":""5201.00.12"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,2,52010012,5201.00.12,JP,2026-01-15,"{""htsNumber"":""5201.00.12"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,2,52010012,5201.00.12,RU,2026-01-15,"{""htsNumber"":""5201.00.12"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,3,52010014,5201.00.14,CN,2026-01-15,"{""htsNumber"":""5201.00.14"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,3,52010014,5201.00.14,CA,2026-01-15,"{""htsNumber"":""5201.00.14"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,3,52010014,5201.00.14,EU,2026-01-15,"{""htsNumber"":""5201.00.14"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,3,52010014,5201.00.14,JP,2026-01-15,"{""htsNumber"":""5201.00.14"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,3,52010014,5201.00.14,RU,2026-01-15,"{""htsNumber"":""5201.00.14"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,4,52010018,5201.00.18,CN,2026-01-15,"{""htsNumber"":""5201.00.18"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,4,52010018,5201.00.18,CA,2026-01-15,"{""htsNumber"":""5201.00.18"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,4,52010018,5201.00.18,EU,2026-01-15,"{""htsNumber"":""5201.00.18"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,4,52010018,5201.00.18,JP,2026-01-15,"{""htsNumber"":""5201.00.18"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,4,52010018,5201.00.18,RU,2026-01-15,"{""htsNumber"":""5201.00.18"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,5,52010022,5201.00.22,CN,2026-01-15,"{""htsNumber"":""5201.00.22"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,5,52010022,5201.00.22,CA,2026-01-15,"{""htsNumber"":""5201.00.22"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,5,52010022,5201.00.22,EU,2026-01-15,"{""htsNumber"":""5201.00.22"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,5,52010022,5201.00.22,JP,2026-01-15,"{""htsNumber"":""5201.00.22"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,5,52010022,5201.00.22,RU,2026-01-15,"{""htsNumber"":""5201.00.22"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,6,52010024,5201.00.24,CN,2026-01-15,"{""htsNumber"":""5201.00.24"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,6,52010024,5201.00.24,CA,2026-01-15,"{""htsNumber"":""5201.00.24"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,6,52010024,5201.00.24,EU,2026-01-15,"{""htsNumber"":""5201.00.24"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,6,52010024,5201.00.24,JP,2026-01-15,"{""htsNumber"":""5201.00.24"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,6,52010024,5201.00.24,RU,2026-01-15,"{""htsNumber"":""5201.00.24"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,7,52010028,5201.00.28,CN,2026-01-15,"{""htsNumber"":""5201.00.28"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,7,52010028,5201.00.28,CA,2026-01-15,"{""htsNumber"":""5201.00.28"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,7,52010028,5201.00.28,EU,2026-01-15,"{""htsNumber"":""5201.00.28"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,7,52010028,5201.00.28,JP,2026-01-15,"{""htsNumber"":""5201.00.28"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,7,52010028,5201.00.28,RU,2026-01-15,"{""htsNumber"":""5201.00.28"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,8,52010034,5201.00.34,CN,2026-01-15,"{""htsNumber"":""5201.00.34"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,8,52010034,5201.00.34,CA,2026-01-15,"{""htsNumber"":""5201.00.34"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,8,52010034,5201.00.34,EU,2026-01-15,"{""htsNumber"":""5201.00.34"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,8,52010034,5201.00.34,JP,2026-01-15,"{""htsNumber"":""5201.00.34"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,8,52010034,5201.00.34,RU,2026-01-15,"{""htsNumber"":""5201.00.34"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,9,52010038,5201.00.38,CN,2026-01-15,"{""htsNumber"":""5201.00.38"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,9,52010038,5201.00.38,CA,2026-01-15,"{""htsNumber"":""5201.00.38"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,9,52010038,5201.00.38,EU,2026-01-15,"{""htsNumber"":""5201.00.38"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,9,52010038,5201.00.38,JP,2026-01-15,"{""htsNumber"":""5201.00.38"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,9,52010038,5201.00.38,RU,2026-01-15,"{""htsNumber"":""5201.00.38"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,10,52010055,5201.00.55,CN,2026-01-15,"{""htsNumber"":""5201.00.55"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,10,52010055,5201.00.55,CA,2026-01-15,"{""htsNumber"":""5201.00.55"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,10,52010055,5201.00.55,EU,2026-01-15,"{""htsNumber"":""5201.00.55"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,10,52010055,5201.00.55,JP,2026-01-15,"{""htsNumber"":""5201.00.55"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,10,52010055,5201.00.55,RU,2026-01-15,"{""htsNumber"":""5201.00.55"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,11,52010060,5201.00.60,CN,2026-01-15,"{""htsNumber"":""5201.00.60"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
52,11,52010060,5201.00.60,CA,2026-01-15,"{""htsNumber"":""5201.00.60"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
